"ITAG"	"logFC"	"logCPM"	"PValue"	"FDR"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc00g009760"	1.9761366062663	9.60240304686928	8.40047235493591e-11	9.49505390278405e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g009765"	2.27678666881056	4.63002491492375	5.94161866413405e-12	9.19974188502838e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g010410"	2.27204217890641	4.61001186894997	6.04421851547162e-12	9.29493903134364e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g010420"	2.26469431080446	4.61129747204208	7.2893216867786e-12	1.09127421226038e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g010520"	2.2679334611824	4.70547890260794	5.34405240375699e-12	8.5075808900937e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g010525"	2.30623010548952	9.06899190897866	7.23511367139692e-14	1.66894877199591e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g010530"	2.01654142937182	6.497113911954	8.00474283265979e-11	9.0932269585481e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g010750"	1.7423642969595	5.95104611168725	1.89429535361734e-08	1.31168020863116e-06	"Guanylate binding protein 2 (AHRD V1 ***- B2XWS2_PIG); contains Interpro domain(s)  IPR015894  Guanylate-binding protein, N-terminal "	"AT5G46070"	NA	"GTP binding / GTPase; similar to guanylate-binding family protein [Arabidopsis thaliana] (TAIR:AT1G03830.1); similar to Guanylate-binding protein, N-terminal domain containing protein [Tetrahymena thermophila SB210] (GB:XP_001018996.1); similar to Os02g0307000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046641.1); contains InterPro domain Guanylate-binding protein; (InterPro:IPR003191)"	63.1	187	4e-64	241	83.78378378
"Solyc00g010755"	1.3093264322007	3.85569570584852	8.74372272569936e-05	0.00186472260318075	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g010780"	2.09046785650796	3.08884867219855	1.32191321063219e-08	9.70232793491923e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g010930"	2.06460849317927	3.08763743289854	1.47052261398789e-08	1.05868261821052e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g011150"	2.69967155277595	6.17693154599527	4.51245936621296e-17	1.82158315058233e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g011160"	2.13818450173105	8.76065160846104	3.09178872555747e-12	5.02827164963685e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g011170"	1.81317094522887	4.48562363555815	2.24065923127372e-08	1.51653720305909e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g012430"	2.09110147678787	5.69281171115122	3.03076624556822e-11	3.91505724270372e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g012440"	2.45718012973633	8.8581281672078	2.32205108424125e-15	6.81718010524125e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g030105"	1.12140560986784	2.46384021235436	0.00388965795916716	0.0353841480180816	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g030215"	1.55473163116371	2.610786682493	2.94287002351714e-05	0.000755983178995778	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g047700"	-1.42918644581976	8.29577815780489	1.93191425038514e-06	7.53657535149966e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g050430"	-0.917170358178746	7.01804601792757	0.00226494672431789	0.0237105433538106	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g052430"	1.12460390009846	3.13887528337653	0.00143837286209232	0.0169177195215708	"Cytochrome c biogenesis FC (AHRD V1 ***- D5I3C4_CITLA)"	"ATMG00180"	"CCB452"	"cytochrome c biogenesis orf452"	89.29	364	4e-167	584	94.47368421
"Solyc00g068980"	1.34899227271923	6.84820382585698	7.81615983704952e-06	0.000245859174055079	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g069680"	2.05566504771211	2.35989558532565	2.03960967952633e-07	1.07476495140728e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g071180"	1.16082991309995	3.00023946669947	0.00128274014906635	0.0155067507004245	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g075035"	5.61691387278331	3.10710087088919	2.98558768903609e-29	3.97012913519705e-26	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g100885"	0.899008863119171	5.99770871804773	0.00305955255483739	0.0296072975832343	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g102000"	2.2992034067639	7.27408920014463	1.40625497093266e-13	3.05671152624073e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g107055"	1.0698860058309	5.19819428661353	0.000506333706924177	0.00755025051367279	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g188857"	0.859014942993068	4.89957823124156	0.0056658679929591	0.0465924379224567	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g280110"	7.91178606952842	4.26792907505312	3.19190946064454e-49	1.80390763168326e-45	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g311230"	-1.41481965226387	3.52630268507993	4.03931061492471e-05	0.000987163846064735	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g322635"	2.54103932174433	2.98823790245686	1.19612469533933e-11	1.67947794179137e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005060"	1.53532938441611	3.487765764778	5.87948464164533e-06	0.000189602895590634	"Zinc finger protein (AHRD V1 *-*- Q764N7_MALDO); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type "	"AT2G01940"	"ATIDD15"	"May be involved in an early event in shoot gravitropism such as gravity perception and/or a signaling process subsequent to amyloplast sedimentation as a putative transcription factor in gravity-perceptive cells."	55.61	374	4e-109	391	88.52941176
"Solyc01g005100"	1.54473990241254	3.51966331889423	4.59659855518177e-06	0.000155090607370805	"Prolyl 3-hydroxylase 1 (AHRD V1 *--- P3H1_CHICK); contains Interpro domain(s)  IPR006620  Prolyl 4-hydroxylase, alpha subunit "	"AT1G68080"	NA	"oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors; similar to Os03g0238700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049501.1); similar to hypothetical protein SwitDRAFT_3374 [Sphingomonas wittichii RW1] (GB:ZP_01607997.1); contains InterPro domain Prolyl 4-hydroxylase, alpha subunit; (InterPro:IPR006620)"	57.25	400	3e-119	425	98.01488834
"Solyc01g005120"	1.60714571048097	5.06449250147277	3.23672738778253e-07	1.59915264388832e-05	"Xyloglucan endotransglucosylase/hydrolase 13 (AHRD V1 **** C0IRH2_ACTDE); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase "	"AT1G14720"	"ATXTH28"	"member of Glycoside Hydrolase Family 16"	68.54	302	1e-127	452	89.28571429
"Solyc01g005400"	0.986498107737729	3.26601313607118	0.00442727463702169	0.0391560917232051	"Calcium binding protein Caleosin (AHRD V1 **-* A8N0P5_COPC7); contains Interpro domain(s)  IPR007736  Caleosin related "	"AT1G70670"	NA	"caleosin-related family protein; similar to caleosin-related family protein [Arabidopsis thaliana] (TAIR:AT1G70680.1); similar to Os06g0254700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057304.1); similar to putative ABA-induced protein [Cynodon dactylon] (GB:AAS48644.1); contains InterPro domain Caleosin related; (InterPro:IPR007736); contains InterPro domain EF-Hand type; (InterPro:IPR011992)"	63.31	169	4e-60	227	83.58208955
"Solyc01g005440"	0.996024757565351	5.25988777542778	0.00117954180590196	0.0145470387693507	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005470"	1.03438157878845	3.43436281809482	0.00211235628143724	0.0225197970562295	"Cell number regulator 10 (AHRD V1 **-- D9HP26_MAIZE); contains Interpro domain(s)  IPR006461  Protein of unknown function Cys-rich "	"AT1G14870"	"PCR2"	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G35525.1); similar to Os02g0579800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047231.1); similar to Uncharacterized Cys-rich domain [Medicago truncatula] (GB:ABE80519.1); similar to Os03g0830500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051787.1); contains InterPro domain Protein of unknown function Cys-rich; (InterPro:IPR006461)"	67.14	140	2e-51	197	82.42424242
"Solyc01g005490"	0.905521863449072	4.68616433039139	0.00367371945438691	0.0338971844840287	"Iaa-amino acid hydrolase 4 (AHRD V1 ***- B9IIQ5_POPTR); contains Interpro domain(s)  IPR017439  Peptidase M20D, mername-AA028/carboxypeptidase Ss1 "	"AT3G02875"	"ILR1"	"Hydrolyzes amino acid conjugates of the plant growth regulator indole-3-acetic acid (IAA), including IAA-Leu and IAA-Phe. Uses Mg and Co ions as cofactors."	57.68	397	1e-135	479	90
"Solyc01g005530"	0.910606957203426	4.2292191652691	0.00428960250754375	0.0383132178133283	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005810"	-0.90073209823018	6.63312244850221	0.00284320644445722	0.0280670414337991	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006090"	-1.73534912299066	6.18354164572894	1.80093248955568e-08	1.25977083789719e-06	"rRNA processing protein Ebp2 (AHRD V1 **-- B6K460_SCHJY); contains Interpro domain(s)  IPR008610  Eukaryotic rRNA processing "	"AT3G22660"	NA	"rRNA processing protein-related; Identical to Probable rRNA-processing protein EBP2 homolog [Arabidopsis Thaliana] (GB:Q9LUJ5); similar to Os07g0475800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059623.1); similar to Eukaryotic rRNA processing protein EBP2 [Medicago truncatula] (GB:ABE88182.1); contains InterPro domain Eukaryotic rRNA processing; (InterPro:IPR008610)"	65.89	258	5e-67	251	90.10600707
"Solyc01g006160"	-0.891047926821668	6.8524507860862	0.00290560787669691	0.0284921256499274	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006170"	-2.05942091749671	7.21784765330824	2.2687895125464e-11	2.98187533259441e-09	"rRNA processing protein ebna1-binding protein-related (AHRD V1 *--* C4QG91_SCHMA); contains Interpro domain(s)  IPR008610  Eukaryotic rRNA processing "	"AT3G22660"	NA	"rRNA processing protein-related; Identical to Probable rRNA-processing protein EBP2 homolog [Arabidopsis Thaliana] (GB:Q9LUJ5); similar to Os07g0475800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059623.1); similar to Eukaryotic rRNA processing protein EBP2 [Medicago truncatula] (GB:ABE88182.1); contains InterPro domain Eukaryotic rRNA processing; (InterPro:IPR008610)"	64.02	264	2e-69	259	90.31141869
"Solyc01g006410"	1.76680138190509	4.49253952539065	5.63135993043933e-08	3.41293626239977e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006420"	1.85004970847257	4.57650862076276	1.20486165121929e-08	9.01890810843157e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006440"	1.6028251442859	3.80629936041388	1.93365199675741e-06	7.53657535149966e-05	"Peptide transporter-like protein (AHRD V1 **-* Q9SVS9_ARATH); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region "	"AT5G19640"	NA	"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT1G32450.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABE93353.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABD32535.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABE93051.1); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)"	64.59	545	0	697	90.31719533
"Solyc01g006460"	1.42399229729703	3.95747511743384	1.65370778079609e-05	0.000464971618068114	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006490"	1.03244624771297	4.2044865455785	0.00155976432509976	0.0179516846879426	"Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 "	"AT5G13030"	NA	"similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846)"	77.64	568	0	959	98.60869565
"Solyc01g006500"	1.08449421065179	4.15831431873495	0.00085076384279469	0.0114003363546039	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MMK8_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT5G48730"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G53170.1); similar to Os03g0115300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048751.1); similar to Hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAO17033.1); similar to Os06g0172000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056939.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	69.15	470	0	671	95.91002045
"Solyc01g006510"	1.11163590309043	4.55622006569072	0.000466563515176942	0.00707386641454725	"L-threonine 3-dehydrogenase (AHRD V1 ***- TDH_ANADF); contains Interpro domain(s)  IPR002328  Alcohol dehydrogenase, zinc-containing, conserved site "	"AT5G51970"	NA	"sorbitol dehydrogenase, putative / L-iditol 2-dehydrogenase, putative; similar to oxidoreductase, zinc-binding dehydrogenase family protein [Arabidopsis thaliana] (TAIR:AT5G63620.1); similar to sorbitol related enzyme [Solanum lycopersicum] (GB:BAE47038.1); contains InterPro domain NAD-binding site; (InterPro:IPR000205); contains InterPro domain GroES-like; (InterPro:IPR011032); contains InterPro domain Alcohol dehydrogenase superfamily, zinc-containing; (InterPro:IPR002085); contains InterPro domain Alcohol dehydrogenase, zinc-binding; (InterPro:IPR013149); contains InterPro domain Alcohol dehydrogenase, zinc-containing; (InterPro:IPR002328); contains InterPro domain GroES-related; (InterPro:IPR011597); contains InterPro domain Alcohol dehydrogenase GroES-like; (InterPro:IPR013154)"	83.79	364	0	637	99.43820225
"Solyc01g006530"	1.9566164485093	3.66627249537903	1.26400165131952e-08	9.36853158351769e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006540"	2.00020956527151	3.54039115209074	8.25787760845558e-09	6.50444533856261e-07	"Lipoxygenase (AHRD V1 **** Q96573_SOLLC); contains Interpro domain(s)  IPR001246  Lipoxygenase, plant "	"AT3G45140"	"ATLOX2"	"Chloroplast lipoxygenase required for wound-induced jasmonic acid accumulation in Arabidopsis.Mutants are resistant to Staphylococcus aureus and accumulate salicylic acid upon infection."	60.33	799	0	996	88.51727982
"Solyc01g006545"	1.99518125306947	3.4850354628257	1.28095150514163e-08	9.43230935675302e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006650"	1.43563205377525	3.73343836340377	1.94817173785679e-05	0.000534470513422215	"Ethylene insensitive 3 class transcription factor (AHRD V1 *-** D5L144_MALDO); contains Interpro domain(s)  IPR006957  Ethylene insensitive 3 "	"AT1G73730"	"ATSLIM"	"Encodes a putative transcription factor involved in ethylene signalling.  Isolated DNA binding domain has been shown to bind DNA in vitro."	53.31	514	8e-131	464	76.096823
"Solyc01g006690"	1.04658317925266	3.88329674160866	0.00138266881567131	0.0164162874196773	"Unknown Protein (AHRD V1)"	"AT5G12900"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G12330.1); similar to Os08g0508100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062195.1); similar to Peptidase M14, carboxypeptidase A [Medicago truncatula] (GB:ABE94280.1); similar to Os09g0488800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063532.1)"	54.55	539	3e-152	535	86.53530378
"Solyc01g006720"	1.91896704397104	3.52771807180847	2.91618131621442e-08	1.89434467914779e-06	"ABC transporter G family member 22 (AHRD V1 ***- AB22G_ARATH); contains Interpro domain(s)  IPR013525  ABC-2 type transporter "	"AT5G06530"	NA	"ABC transporter family protein; Identical to White-brown complex homolog protein 23 (WBC23) [Arabidopsis Thaliana] (GB:Q93YS4;GB:Q94EX0;GB:Q9FG17); similar to ABC transporter family protein [Arabidopsis thaliana] (TAIR:AT3G52310.1); similar to Putative ABC transporter [Oryza sativa (japonica cultivar-group)] (GB:AAM51832.1); similar to Os03g0157400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049014.1); contains InterPro domain ABC-2 type transporter; (InterPro:IPR013525); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain ABC transporter related; (InterPro:IPR003439)"	77.7	713	0	1046	98.06896552
"Solyc01g006840"	1.99174866658605	3.98342492568268	3.80666678147068e-09	3.29675905440301e-07	"Calcium dependent protein kinase 26 (AHRD V1 **** B9H9M4_POPTR); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT3G10660"	"ATCPK2"	"predicted to encode calcium-dependent  protein kinase and is localized to the ER. Protein is myristoylated in a cell-free extract. Changing the proposed myristoylated site, G residue in the amino terminal,  to A prevented the meristoylation .  The G to A mutation decreased AtCPK2 membrane association by approximately 50%."	63.41	645	0	827	98.66444073
"Solyc01g006930"	0.96794907281134	3.44401926583282	0.00412606971403765	0.0371165666357084	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006970"	-1.03541616169069	5.85705822636493	0.000694994566946115	0.00971207052975074	"ATP-dependent RNA helicase A-like protein (AHRD V1 ***- Q9FF84_ARATH); contains Interpro domain(s)  IPR007502  Helicase-associated region "	"AT2G35920"	NA	"helicase domain-containing protein; similar to ATP binding / helicase/ nucleic acid binding [Arabidopsis thaliana] (TAIR:AT5G04895.1); similar to ATP binding / helicase/ nucleic acid binding [Arabidopsis thaliana] (TAIR:AT2G01130.1); similar to helicase domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G48650.1); similar to putative helicase [Oryza sativa] (GB:AAL58955.1); similar to putative ATP-dependent RNA helicase [Oryza sativa] (GB:AAG16852.1); similar to putative DEAD/H box polypeptide 36 protein [Oryza sativa (japonica cultivar-group)] (GB:BAD52491.1); contains InterPro domain Helicase-associated region; (InterPro:IPR007502); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Protein of unknown function DUF1605; (InterPro:IPR011709); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)"	77.41	956	0	1452	92.34496124
"Solyc01g006980"	-1.10992019436425	6.98469306141776	0.000215635160242596	0.00382392272067441	"Malonyl CoA-acyl carrier protein transacylase containing protein expressed (AHRD V1 ***- Q10MS3_ORYSJ); contains Interpro domain(s)  IPR004410  Malonyl CoA-acyl carrier protein transacylase "	"AT2G30200"	NA	"[acyl-carrier-protein] S-malonyltransferase/ transferase; similar to [acyl-carrier protein] S-malonyltransferase [Brassica napus] (GB:CAB45522.1); contains InterPro domain Acyl transferase region; (InterPro:IPR001227); contains InterPro domain Malonyl CoA-acyl carrier protein transacylase; (InterPro:IPR004410)"	83.82	340	1e-153	539	94.16666667
"Solyc01g007070"	1.53942025940172	3.46500689852474	6.26195435250898e-06	0.000200791120699033	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007080"	1.98389875913974	3.0696771993273	3.63537585516216e-08	2.32150583564395e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007100"	0.989698045021401	4.63168108390916	0.00167172418218535	0.0189144128440851	"Digalactosyldiacylglycerol synthase 1, chloroplastic (AHRD V1 ***- DGDG1_LOTJA); contains Interpro domain(s)  IPR001296  Glycosyl transferase, group 1 "	"AT3G11670"	"DGD1"	"Responsible for the final assembly of galactolipids in photosynthetic membranes.  Provides stability to the PS I core complex (e.g. subunits PsaD, PsaE)."	66.96	787	0	1059	96.26769627
"Solyc01g007130"	1.21994212680893	5.00123798732794	9.10924884017057e-05	0.00192452036711118	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007170"	-0.91402867230191	4.7728137974026	0.00394072168354478	0.0357766885053065	"Protein unc-13 homolog C (AHRD V1 *--- UN13C_RAT); contains Interpro domain(s)  IPR013583  Phosphoribosyltransferase C-terminal, plant "	"AT3G03680"	NA	"C2 domain-containing protein; similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G48060.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G17980.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G74720.1); similar to putative phosphoribosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:BAB89913.1); similar to C2 [Medicago truncatula] (GB:ABD33426.1); similar to putative phosphoribosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:AAP68393.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain Phosphoribosyltransferase C-terminal, plant; (InterPro:IPR013583); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)"	61.53	798	0	915	75.70977918
"Solyc01g007200"	-1.05143028064685	5.09569700312833	0.00074857377035511	0.0103563394447048	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007250"	1.00916251318468	4.26773046952218	0.00187518311112379	0.0205578998108945	"U3 small nucleolar ribonucleoprotein protein IMP4 (AHRD V1 ***- D0N3A6_PHYIN); contains Interpro domain(s)  IPR007109  Brix domain "	"AT1G63780"	"IMP4"	"Small nucleolar ribonucleoprotein protein involved in ribosomal RNA processing. Located in nucleolus and cajal bodies."	77.89	294	8e-137	483	99.31972789
"Solyc01g007260"	1.29179284563147	4.29988360815858	5.714542880778e-05	0.0013075198012436	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007850"	-0.952561151078441	4.52763018429015	0.00274924017635481	0.0273424212171917	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007870"	-1.44642245835833	4.74192258130698	5.5403464161036e-06	0.000181373204977031	"Cyclin B-like protein (AHRD V1 *-*- Q5U8T5_9SOLA)"	"AT3G11600"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G06270.1); similar to H0913C04.5 [Oryza sativa (indica cultivar-group)] (GB:CAJ86164.1); similar to Os04g0415000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052757.1); similar to Os02g0536500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047044.1)"	56.52	115	4e-24	106	89.76377953
"Solyc01g008160"	-0.921746518058905	5.03002681854564	0.00352722782089385	0.0328674823244544	NA	NA	NA	NA	NA	NA	NA	NA	NA
