"ITAG","logFC","logCPM","LR","PValue","FDR","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"Solyc01g005120",1.27918495967346,4.52560507258521,18.9715601732308,1.3268143921144e-05,0.00117612937714464,"Xyloglucan endotransglucosylase/hydrolase 13 (AHRD V1 **** C0IRH2_ACTDE); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase ","AT1G14720","ATXTH28","member of Glycoside Hydrolase Family 16",68.54,302,1e-127,452,89.28571429
"Solyc01g005270",-0.785591493280488,4.98264701018245,14.2411626156845,0.000160814173452991,0.00649348887192773,"SEC14 cytosolic factor family protein (AHRD V1 **-- D7M8H6_ARALY); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal ","AT1G14820",NA,"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)",66.24,237,1e-93,339,97.51037344
"Solyc01g005520",0.521486454254304,4.76522851816004,8.97383624004872,0.00273872963575681,0.040461579753406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g005850",0.935532615940921,3.96709151774375,8.5238380793511,0.00350524468103887,0.0472517033884845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g006090",-1.01395246197101,5.91721176660997,13.2381821873395,0.000274303797162325,0.00917610682070208,"rRNA processing protein Ebp2 (AHRD V1 **-- B6K460_SCHJY); contains Interpro domain(s)  IPR008610  Eukaryotic rRNA processing ","AT3G22660",NA,"rRNA processing protein-related; Identical to Probable rRNA-processing protein EBP2 homolog [Arabidopsis Thaliana] (GB:Q9LUJ5); similar to Os07g0475800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059623.1); similar to Eukaryotic rRNA processing protein EBP2 [Medicago truncatula] (GB:ABE88182.1); contains InterPro domain Eukaryotic rRNA processing; (InterPro:IPR008610)",65.89,258,5e-67,251,90.10600707
"Solyc01g006170",-1.11694450650746,6.93126150984811,12.5752136343857,0.000390896557495717,0.0115760783680424,"rRNA processing protein ebna1-binding protein-related (AHRD V1 *--* C4QG91_SCHMA); contains Interpro domain(s)  IPR008610  Eukaryotic rRNA processing ","AT3G22660",NA,"rRNA processing protein-related; Identical to Probable rRNA-processing protein EBP2 homolog [Arabidopsis Thaliana] (GB:Q9LUJ5); similar to Os07g0475800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059623.1); similar to Eukaryotic rRNA processing protein EBP2 [Medicago truncatula] (GB:ABE88182.1); contains InterPro domain Eukaryotic rRNA processing; (InterPro:IPR008610)",64.02,264,2e-69,259,90.31141869
"Solyc01g006180",-0.508725104761129,4.70908229715126,8.70349562984388,0.00317600412654198,0.044310895940366,"GTP-binding protein-like (AHRD V1 ***- Q69NK1_ORYSJ)","AT4G10620",NA,"similar to GTP binding [Arabidopsis thaliana] (TAIR:AT3G57180.1); similar to SDL-1 protein [Medicago truncatula] (GB:ABD33306.1); similar to Os06g0498900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057702.1); similar to Os09g0364500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063000.1); contains domain GTP-BINDING PROTEIN-RELATED PLANT/BACTERIA (PTHR11089:SF3); contains domain no description (G3D.3.40.50.300); contains domain P-loop containing nucleoside triphosphate hydrolases (SSF52540); contains domain GTP-BINDING PROTEIN-RELATED (PTHR11089)",63.78,555,0,700,90.68219634
"Solyc01g006970",-0.571139827481404,5.62019664750704,8.50168399768518,0.00354817942312596,0.0475625863913631,"ATP-dependent RNA helicase A-like protein (AHRD V1 ***- Q9FF84_ARATH); contains Interpro domain(s)  IPR007502  Helicase-associated region ","AT2G35920",NA,"helicase domain-containing protein; similar to ATP binding / helicase/ nucleic acid binding [Arabidopsis thaliana] (TAIR:AT5G04895.1); similar to ATP binding / helicase/ nucleic acid binding [Arabidopsis thaliana] (TAIR:AT2G01130.1); similar to helicase domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G48650.1); similar to putative helicase [Oryza sativa] (GB:AAL58955.1); similar to putative ATP-dependent RNA helicase [Oryza sativa] (GB:AAG16852.1); similar to putative DEAD/H box polypeptide 36 protein [Oryza sativa (japonica cultivar-group)] (GB:BAD52491.1); contains InterPro domain Helicase-associated region; (InterPro:IPR007502); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Protein of unknown function DUF1605; (InterPro:IPR011709); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)",77.41,956,0,1452,92.34496124
"Solyc01g006980",-0.77124568740703,6.81218352627679,10.5856886002728,0.00113966439914781,0.0231155197506659,"Malonyl CoA-acyl carrier protein transacylase containing protein expressed (AHRD V1 ***- Q10MS3_ORYSJ); contains Interpro domain(s)  IPR004410  Malonyl CoA-acyl carrier protein transacylase ","AT2G30200",NA,"[acyl-carrier-protein] S-malonyltransferase/ transferase; similar to [acyl-carrier protein] S-malonyltransferase [Brassica napus] (GB:CAB45522.1); contains InterPro domain Acyl transferase region; (InterPro:IPR001227); contains InterPro domain Malonyl CoA-acyl carrier protein transacylase; (InterPro:IPR004410)",83.82,340,1e-153,539,94.16666667
"Solyc01g007200",-0.802778247876038,5.16196227362456,15.4479330348951,8.48096459548112e-05,0.00421279914915531,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g007260",1.24449638079357,3.63795698400782,13.3328017674687,0.000260803553080276,0.00885821052023963,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g007870",-1.22041793808877,4.55166092574993,21.2233945006839,4.087448179963e-06,0.000551847426840441,"Cyclin B-like protein (AHRD V1 *-*- Q5U8T5_9SOLA)","AT3G11600",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G06270.1); similar to H0913C04.5 [Oryza sativa (indica cultivar-group)] (GB:CAJ86164.1); similar to Os04g0415000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052757.1); similar to Os02g0536500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047044.1)",56.52,115,4e-24,106,89.76377953
"Solyc01g008560",0.736333077383366,3.62350186798873,15.1236084411952,0.000100696116840351,0.00470875074255048,"NAD kinase 1 (AHRD V1 **** B6SWV6_MAIZE); contains Interpro domain(s)  IPR002504  ATP-NAD/AcoX kinase ","AT3G21070","ATNADK-1","Encodes a protein with NAD(H) kinase activity.",70.91,519,0,723,96.42857143
"Solyc01g008660",-0.847754846195487,5.11384180508165,9.18598446809902,0.0024387532621057,0.0377052502816159,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g008790",1.16260809944706,4.65240855397604,12.5989799295879,0.000385957336717222,0.0114944556603556,"Phosphoesterase family protein (AHRD V1 ***- D7LEV5_ARALY); contains Interpro domain(s)  IPR007312  Phosphoesterase ","AT2G26870","NPC2","phosphoesterase family protein; similar to phosphoesterase family protein [Arabidopsis thaliana] (TAIR:AT1G07230.1); similar to putative phospholipase [Oryza sativa] (GB:AAK82449.1); similar to Os01g0955000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045435.1); contains InterPro domain Phosphoesterase; (InterPro:IPR007312)",78.54,396,0,660,87.72321429
"Solyc01g009245",0.98400719941258,2.66613573626913,16.3562706916661,5.24822274284287e-05,0.00304339119274943,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g009280",0.593630042551577,4.88938684660373,9.10464999713496,0.00254960498934668,0.0388086559280305,"Serine/threonine-protein phosphatase (AHRD V1 **** D7LGU6_ARALY); contains Interpro domain(s)  IPR012391  Serine/threonine protein phosphatase, BSU1 ","AT2G27210","BSL3","kelch repeat-containing serine/threonine phosphoesterase family protein; similar to kelch repeat-containing serine/threonine phosphoesterase family protein [Arabidopsis thaliana] (TAIR:AT4G03080.1); similar to kelch repeat-containing protein / serine/threonine phosphoesterase family protein [Arabidopsis thaliana] (TAIR:AT1G08420.1); similar to kelch repeat-containing serine/threonine phosphoesterase family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97885.1); similar to DNA topoisomerase II; Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase [Medicago truncatula] (GB:ABE78157.1); similar to Os12g0617900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067290.1); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase; (InterPro:IPR006186); contains InterPro domain Kelch repeat; (InterPro:IPR006652); contains InterPro domain Metallophosphoesterase; (InterPro:IPR004843)",83.86,1016,0,1589,99.79736575
"Solyc01g009340",1.65680277592257,4.69470282376927,8.47450437400488,0.00360158497968154,0.0480339046403627,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g009715",1.36308827717255,2.12055855904527,9.67145064709649,0.00187153479979586,0.0318616342305573,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g010135",1.44082352958706,4.47800286553196,8.96013377730835,0.00275934687402748,0.0406521125643657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g010200",1.33832352332716,1.91210156116918,10.8479483495886,0.000989052772264702,0.0211869750491561,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g010250",1.44408652325796,2.8967075053123,13.8155168417052,0.000201663844274137,0.00750937041853064,"6-phosphogluconolactonase (AHRD V1 ***- B6U0H2_MAIZE); contains Interpro domain(s)  IPR005900  6-phosphogluconolactonase ","AT1G13700","PGL1","glucosamine/galactosamine-6-phosphate isomerase family protein; similar to EMB2024 (EMBRYO DEFECTIVE 2024), catalytic [Arabidopsis thaliana] (TAIR:AT5G24400.1); similar to putative 6-phosphogluconolactonase [Oryza sativa (japonica cultivar-group)] (GB:BAC83870.1); contains InterPro domain 6-phosphogluconolactonase; (InterPro:IPR005900); contains InterPro domain Glucosamine/galactosamine-6-phosphate isomerase; (InterPro:IPR006148)",65.3,268,3e-95,344,99.25093633
"Solyc01g010510",-0.777828225417114,3.97171120644119,12.2244386674437,0.00047167582637968,0.012953850713853,"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KPN1_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G26900",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G22410.1); similar to Pancreatic ribonuclease; Tetratricopeptide-like helical [Medicago truncatula] (GB:ABE87347.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.36,556,3e-159,558,92.29480737
"Solyc01g010540",-0.572149012793763,7.1738050224543,8.60218071487092,0.00335760722454322,0.0458721979245197,"Ribosomal protein (AHRD V1 ***- B3TM27_ELAGV); contains Interpro domain(s)  IPR002942  RNA-binding S4  IPR018079  Ribosomal protein S4, conserved site  IPR001912  Ribosomal protein S4 ","AT5G39850",NA,"40S ribosomal protein S9 (RPS9C); Identical to 40S ribosomal protein S9-2 (RPS9C) [Arabidopsis Thaliana] (GB:Q9FLF0); similar to 40S ribosomal protein S9 (RPS9B) [Arabidopsis thaliana] (TAIR:AT5G15200.1); similar to 40S ribosomal protein S9 [Catharanthus roseus] (GB:CAG47084.1); contains InterPro domain Ribosomal protein S4; (InterPro:IPR001912); contains InterPro domain Ribosomal protein S4/9, eukaryotic and archaeal form; (InterPro:IPR005710); contains InterPro domain RNA-binding S4; (InterPro:IPR002942)",90.61,181,2e-95,344,90.90909091
"Solyc01g010710",1.08816948362435,1.74265807331864,9.10532250663953,0.00254866775929762,0.0388086559280305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g010750",0.5808893589335,6.08499352564406,10.5956945341638,0.00113351310306133,0.0230440150303441,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g010970",-1.53690864086206,3.24097076272681,15.5478846027486,8.04416062592461e-05,0.00407959378482539,"ARGONAUTE 1 (AHRD V1 ***- D6RUV9_TOBAC); contains Interpro domain(s)  IPR003165  Stem cell self-renewal protein Piwi ","AT1G69440","AGO7","Encodes ARGONAUTE7, a member of the ARGONAUTE family, characterised by the presence of PAZ and PIWI domains. Involved in the regulation of developmental timing. Required for the accumulation of TAS3 ta-siRNAs but not for accumulation of miR171, miR173, miR390 or mi391.   Localized in mature rosette leaves and floral buds.",69.13,865,0,1226,86.01398601
"Solyc01g011510",1.40674163017823,3.08359285692712,9.11493373226981,0.00253531140486909,0.0386715778424036,"Aldehyde dehydrogenase (AHRD V1 ***- Q71LY7_ORYSI); contains Interpro domain(s)  IPR012394  Aldehyde dehydrogenase NAD(P)-dependent  IPR015590  Aldehyde dehydrogenase ","AT4G36250","ALDH3F1","Encodes a putative aldehyde dehydrogenase. The gene is not responsive to osmotic stress and is expressed constitutively at a low level in plantlets and root cultures.",56.1,467,1e-155,546,93.01397206
"Solyc01g016470",-0.958963187370106,7.34608795992565,11.4257467175842,0.000724333086900534,0.0172887735075525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g016540",1.87621315952325,1.67650086842559,15.0463182385795,0.000104904692863439,0.00482108695532665,"Os08g0100600 protein (Fragment) (AHRD V1 *-*- Q0J8P7_ORYSJ); contains Interpro domain(s)  IPR008507  Protein of unknown function DUF789 ","AT4G03420",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G03610.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAO39871.1); similar to Os10g0494000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064942.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAP46235.1); contains InterPro domain Protein of unknown function DUF789; (InterPro:IPR008507)",55.56,144,1e-37,152,95.03546099
"Solyc01g018044",3.25225156831813,-0.151796551619934,10.4300015526228,0.00123984638740625,0.0246722632705845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g028830",1.51335375012118,3.74698420141453,21.9621928568233,2.78074618280355e-06,0.000413779370915809,"ATP binding / serine-threonine kinase (AHRD V1 **** C5DB71_VITVI); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT5G56460",NA,"protein kinase, putative; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G01020.1); similar to Protein kinase [Medicago truncatula] (GB:ABE87464.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",76.92,390,3e-173,604,98.4496124
"Solyc01g028900",0.534835703217013,5.56737758328447,9.62534116432888,0.0019191079740218,0.0323666595977398,"1-deoxy-D-xylulose-5-phosphate synthase (AHRD V1 **-- DXS_DESAP); contains Interpro domain(s)  IPR005475  Transketolase, central region ","AT3G13450","DIN4","branched chain alpha-keto acid dehydrogenase E1 beta",87.39,333,3e-169,590,92.47910864
"Solyc01g044360",-0.996782591294174,6.74657148773567,10.0614801005192,0.00151401545031207,0.0279519528473814,"Importin beta-3 (AHRD V1 **-- Q16TN4_AEDAE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT5G19820","emb2734","EMB2734 (EMBRYO DEFECTIVE 2734); lyase; similar to importin beta-2 subunit family protein [Arabidopsis thaliana] (TAIR:AT4G27640.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98397.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98400.1); similar to Armadillo-like helical [Medicago truncatula] (GB:ABD28408.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain HEAT; (InterPro:IPR000357)",82.6,1092,0,1714,98.02158273
"Solyc01g056990",-0.669613660565191,4.20281833040699,10.316459876093,0.00131848957527719,0.0255937992975818,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g057310",-0.540292087877903,6.70987942571878,8.561567321461,0.00343333714768653,0.0465925088078058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g058030",-2.0386300267998,4.83997632946361,30.1377084656397,4.02429698496256e-08,2.46389922611882e-05,"Gibberellin 2-oxidase (AHRD V1 **** A4GVL5_SOLLC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase ","AT1G47990","ATGA2OX4","Encodes a gibberellin 2-oxidase. AtGA2OX4 expression is responsive to cytokinin and KNOX activities.",53.62,207,2e-50,195,89.90825688
"Solyc01g058260",0.688934757575621,4.32437119559546,8.75812803082307,0.00308225257462001,0.0434868507674282,"Poly(A) polymerase (AHRD V1 ***- Q56XM9_ARATH); contains Interpro domain(s)  IPR007012  Poly(A) polymerase, central region ","AT3G06560","PAPS3","polynucleotide adenylyltransferase; similar to nPAP (NUCLEAR POLY(A) POLYMERASE), nucleotidyltransferase [Arabidopsis thaliana] (TAIR:AT4G32850.8); similar to putative polynucleotide adenylyltransferase [Oryza sativa (indica cultivar-group)] (GB:AAW68017.1); contains InterPro domain PAP/25A core; (InterPro:IPR001201); contains InterPro domain Poly(A) polymerase, C-terminal-like; (InterPro:IPR011068); contains InterPro domain Poly(A) polymerase, central region; (InterPro:IPR007012); contains InterPro domain Poly(A) polymerase, RNA-binding region; (InterPro:IPR007010)",55.26,447,2e-139,492,89.79166667
"Solyc01g058320",3.93550056465267,2.16537796382049,25.076027916004,5.51137725726465e-07,0.00014225296965883,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g058530",-1.36934621515296,2.45447777900389,8.73730802542874,0.00311764441670165,0.0438103991059111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g059870",0.94638907726854,4.33301134742547,9.73748005142203,0.00180548246409771,0.0313324915810702,"Phytochrome B1","AT2G18790","HY3","Red/far-red photoreceptor involved in the regulation of de-etiolation. Exists in two inter-convertible forms: Pr and Pfr (active). Involved in the light-promotion of seed germination and in the shade avoidance response.",78.2,1110,0,1824,97.17314488
"Solyc01g059930",1.75605290489189,4.60387316422159,27.1849452304784,1.84892811163697e-07,6.95381862786666e-05,"Universal stress protein (AHRD V1 ***- D6BRD7_9ROSI); contains Interpro domain(s)  IPR006016  UspA ","AT3G17020",NA,"universal stress protein (USP) family protein; similar to universal stress protein (USP) family protein / early nodulin ENOD18 family protein [Arabidopsis thaliana] (TAIR:AT3G03270.2); similar to Os05g0157200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054704.1); similar to USP family protein [Triticum aestivum] (GB:AAX13276.1); contains InterPro domain Universal stress protein (Usp); (InterPro:IPR006015); contains InterPro domain UspA; (InterPro:IPR006016)",65.82,158,2e-60,227,95.73170732
"Solyc01g060030",-0.834331724941507,6.03013215067521,8.54815269224687,0.00345873044373567,0.0468291763666324,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g060240",2.24014450308285,1.08269512628976,9.55909683516582,0.00198960973708567,0.0329851735190519,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g065510",1.4471771349797,2.27359969588967,21.2577639370765,4.01480882023907e-06,0.000547657366893441,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g065580",-0.923121968185683,5.22518613739005,16.2454090613922,5.56442646612442e-05,0.0031846664255143,"Pumilio domain-containing protein KIAA0020 (AHRD V1 ***- B5X3V8_SALSA); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT3G16810","APUM24","APUM24 (ARABIDOPSIS PUMILIO 24); RNA binding; similar to APUM5 (ARABIDOPSIS PUMILIO 5), RNA binding [Arabidopsis thaliana] (TAIR:AT3G20250.1); similar to Os03g0831100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051791.1); similar to Puf family RNA-binding protein (ISS) [Ostreococcus tauri] (GB:CAL55619.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Pumilio/Puf RNA-binding; (InterPro:IPR001313)",56.94,634,0,672,99.03381643
"Solyc01g066440",-1.39820607197863,2.98238423491651,12.3795118055736,0.000434070629939212,0.0122941315779815,"Unknown Protein (AHRD V1)","AT3G06840",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G49170.1)",52.33,193,1e-38,155,98.91891892
"Solyc01g066860",1.04594384026233,2.40877802070015,9.03741138495134,0.00264509917049234,0.0397608499386838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g067255",1.41444707186109,4.92646687607014,8.94826521983663,0.00277733209206684,0.0407699451280334,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solyc01g067460",3.24523337232315,1.89058954060992,9.81292226927943,0.00173289936228749,0.0304960170527692,"Glutaredoxin family protein (AHRD V1 ***- D7MAF1_ARALY); contains Interpro domain(s)  IPR011905  Glutaredoxin-like, plant II ","AT4G15700",NA,"glutaredoxin family protein; Identical to Monothiol glutaredoxin-S3 (AtGrxS3) (GRXS3) [Arabidopsis Thaliana] (GB:O23421); similar to glutaredoxin family protein [Arabidopsis thaliana] (TAIR:AT4G15690.1); similar to glutaredoxin family protein [Musa acuminata] (GB:ABF69994.1); similar to Glutaredoxin-like family protein [Oryza sativa (japonica cultivar-group)] (GB:ABA99336.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Glutaredoxin; (InterPro:IPR002109); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335); contains InterPro domain Glutaredoxin-like, plant II; (InterPro:IPR011905)",74.51,102,8e-43,168,98.05825243
"Solyc01g067510",1.24085588266293,3.42676021343736,14.1685270956912,0.000167143034820276,0.00664709165817736,"Receptor-like kinase (AHRD V1 **** A7VM36_MARPO); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT3G26700",NA,"protein kinase family protein; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G79620.1); similar to Os05g0371600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055357.1); similar to Os01g0929200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045282.1); similar to nodulation receptor kinase-like [Oryza sativa (japonica cultivar-group)] (GB:BAD87254.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245)",53,317,3e-88,322,83.6461126
"Solyc01g067660",0.744663945444294,4.48797002348081,8.66753068715188,0.00323929832584035,0.0448611294184108,"Beta-amylase (AHRD V1 **** Q5F304_SOYBN); contains Interpro domain(s)  IPR013781  Glycoside hydrolase, subgroup, catalytic core ","AT5G18670","BAM9","putative beta-amylase BMY3 (BMY3)",56.93,527,3e-155,545,97.20149254
"Solyc01g067710",1.04728602198189,5.23274288999687,17.7583153668092,2.50818802868826e-05,0.00187593938157033,"Sodium/hydrogen exchanger (AHRD V1 **** Q1JRA3_SOLLC); contains Interpro domain(s)  IPR018407  Na+/H+ exchanger, isoforms 1-4, conserved region ","AT3G05030","ATNHX2","member of Sodium proton exchanger family",75.28,538,0,749,98.88475836
"Solyc01g067790",-0.721204938033479,4.89076626045194,8.46656728397225,0.00361733433605116,0.0481707440896403,NA,NA,NA,NA,NA,NA,NA,NA,NA
